City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description,Rain(Inches),Snow (inches)
184,Wakkanai,JP,2020-06-22 01:05:53,45.41,141.67,55.4,93,75,11.41,light intensity shower rain,0.0,0.0
185,Liverpool,GB,2020-06-22 01:03:42,53.41,-2.98,55.99,76,46,6.93,scattered clouds,0.0,0.0
186,Teguldet,RU,2020-06-22 01:05:53,57.31,88.17,58.12,65,91,3.47,overcast clouds,0.0,0.0
187,Noumea,NC,2020-06-22 01:05:54,-22.28,166.46,77.0,44,0,3.36,clear sky,0.0,0.0
188,Shingu,JP,2020-06-22 01:05:54,33.73,135.98,77.0,61,40,3.36,scattered clouds,0.0,0.0
189,Amahai,ID,2020-06-22 01:05:54,-3.33,128.92,80.01,98,67,1.99,light rain,0.5,0.0
190,Pochutla,MX,2020-06-22 01:05:55,15.74,-96.47,86.0,69,100,1.01,light rain,0.14,0.0
191,Dhidhdhoo,MV,2020-06-22 01:05:55,6.88,73.1,83.68,73,100,12.62,overcast clouds,0.0,0.0
192,Moree,AU,2020-06-22 01:05:56,-29.47,149.85,51.8,71,0,11.41,clear sky,0.0,0.0
193,Bambous Virieux,MU,2020-06-22 01:05:56,-20.34,57.76,69.8,83,40,9.17,scattered clouds,0.0,0.0
194,Thompson,CA,2020-06-22 01:05:57,55.74,-97.86,60.8,82,75,5.82,broken clouds,0.0,0.0
195,Samarai,PG,2020-06-22 01:05:58,-10.62,150.67,80.49,84,38,11.25,scattered clouds,0.0,0.0
196,Saldanha,ZA,2020-06-22 01:04:31,-33.01,17.94,50.0,93,100,1.12,overcast clouds,0.0,0.0
197,Sekoma,BW,2020-06-22 01:05:59,-24.4,23.88,48.13,50,0,5.88,clear sky,0.0,0.0
198,Puerto Rico,AR,2020-06-22 01:05:59,-26.8,-55.02,65.91,78,0,2.8,clear sky,0.0,0.0
199,Ambunti,PG,2020-06-22 01:06:00,-4.24,142.84,82.24,89,97,0.74,moderate rain,1.17,0.0
200,Labuhan,ID,2020-06-22 01:03:51,-6.88,112.21,78.35,85,100,5.79,overcast clouds,0.0,0.0
201,Paraiso,CR,2020-06-22 01:06:01,9.84,-83.87,71.6,78,75,5.82,broken clouds,0.0,0.0
202,Hohhot,CN,2020-06-22 01:06:02,40.81,111.65,66.2,72,40,4.47,light rain,0.0,0.0
203,Evensk,RU,2020-06-22 01:06:02,61.95,159.23,70.05,45,100,3.69,overcast clouds,0.0,0.0
204,Pevek,RU,2020-06-22 01:06:03,69.7,170.31,46.17,80,100,5.61,light rain,0.76,0.0
205,Marawi,PH,2020-06-22 01:06:04,8.0,124.29,84.0,75,22,4.0,few clouds,0.0,0.0
206,Oksfjord,NO,2020-06-22 01:06:04,70.24,22.35,54.0,54,0,3.36,clear sky,0.0,0.0
207,Alofi,NU,2020-06-22 01:06:05,-19.06,-169.92,82.4,69,21,13.87,few clouds,0.0,0.0
208,Schwedt,DE,2020-06-22 01:06:05,53.06,14.28,57.99,93,17,5.86,few clouds,0.0,0.0
209,Wajima,JP,2020-06-22 01:06:06,37.4,136.9,77.0,57,75,4.7,broken clouds,0.0,0.0
210,Beroroha,MG,2020-06-22 01:06:06,-21.67,45.17,63.36,90,0,1.66,clear sky,0.0,0.0
211,Pointe-Noire,CG,2020-06-22 01:06:07,-4.78,11.86,69.8,94,75,2.24,mist,0.0,0.0
212,Sao Filipe,CV,2020-06-22 01:06:08,14.9,-24.5,76.55,82,20,9.6,few clouds,0.0,0.0
213,Meulaboh,ID,2020-06-22 01:06:08,4.14,96.13,74.3,97,100,4.72,heavy intensity rain,10.13,0.0
214,Cap Malheureux,MU,2020-06-22 01:06:09,-19.98,57.61,69.01,84,39,1.99,light rain,0.25,0.0
215,Yartsevo,RU,2020-06-22 01:06:09,55.07,32.7,55.65,81,100,7.96,overcast clouds,0.0,0.0
216,Oropesa,PE,2020-06-22 01:06:09,-13.59,-71.77,51.15,74,10,4.9,clear sky,0.0,0.0
217,Oltu,TR,2020-06-22 01:06:10,40.55,42.0,50.43,77,2,1.03,clear sky,0.0,0.0
218,Tanout,NE,2020-06-22 01:06:10,14.97,8.89,88.86,12,0,6.85,clear sky,0.0,0.0
219,Pemba,MZ,2020-06-22 01:06:10,-12.97,40.52,73.27,78,0,16.42,clear sky,0.0,0.0
220,Hammerfest,NO,2020-06-22 01:06:11,70.66,23.68,42.8,87,33,6.93,scattered clouds,0.0,0.0
221,Arlit,NE,2020-06-22 01:06:11,18.74,7.39,90.79,11,42,5.59,scattered clouds,0.0,0.0
222,Clocolan,ZA,2020-06-22 01:06:11,-28.91,27.57,34.29,85,0,2.21,clear sky,0.0,0.0
223,Uyuni,BO,2020-06-22 01:06:12,-20.46,-66.83,42.08,46,0,2.68,clear sky,0.0,0.0
224,Ixtapa,MX,2020-06-22 01:06:12,20.7,-105.2,86.0,66,20,10.29,few clouds,0.0,0.0
225,Butaritari,KI,2020-06-22 01:06:13,3.07,172.79,83.26,78,0,14.54,clear sky,0.0,0.0
226,Wagar,SD,2020-06-22 01:06:13,16.15,36.2,89.02,45,100,18.48,overcast clouds,0.0,0.0
227,Ibotirama,BR,2020-06-22 01:06:13,-12.19,-43.22,70.11,62,10,2.93,clear sky,0.0,0.0
228,Nanacamilpa,MX,2020-06-22 01:06:14,19.48,-98.55,73.4,53,90,8.05,overcast clouds,0.0,0.0
229,Goderich,CA,2020-06-22 01:06:14,43.75,-81.72,72.0,79,89,5.3,overcast clouds,0.0,0.0
230,Ahipara,NZ,2020-06-22 01:06:15,-35.17,173.17,63.48,76,59,8.7,light rain,0.11,0.0
231,Neiafu,TO,2020-06-22 01:06:15,-18.65,-173.98,82.4,83,75,9.17,broken clouds,0.0,0.0
232,Krasnoselkup,RU,2020-06-22 01:06:16,65.7,82.47,50.76,87,100,14.63,light rain,0.37,0.0
233,Airai,TL,2020-06-22 01:06:16,-8.93,125.41,66.11,67,92,4.43,overcast clouds,0.0,0.0
234,Manokwari,ID,2020-06-22 01:06:16,-0.87,134.08,85.28,62,89,1.57,light rain,0.14,0.0
235,Bastia,FR,2020-06-22 01:06:17,42.67,9.33,73.0,68,0,3.36,clear sky,0.0,0.0
236,Madras,IN,2020-06-22 01:06:18,13.09,80.28,82.4,78,75,8.05,mist,0.0,0.0
237,Chuy,UY,2020-06-22 01:06:18,-33.7,-53.46,59.05,94,100,5.82,overcast clouds,0.0,0.0
238,Cockburn Town,TC,2020-06-22 01:05:49,21.46,-71.14,82.89,83,2,19.77,clear sky,0.0,0.0
239,Otradnoye,RU,2020-06-22 01:06:19,59.78,30.82,59.0,67,0,4.47,clear sky,0.0,0.0
240,Grindavik,IS,2020-06-22 01:06:19,63.84,-22.43,53.6,76,100,11.41,overcast clouds,0.0,0.0
241,Sioux Lookout,CA,2020-06-22 01:06:20,50.1,-91.92,62.6,77,40,5.82,scattered clouds,0.0,0.0
242,Santa Fe,AR,2020-06-22 01:05:00,-31.63,-60.7,59.0,71,100,1.99,overcast clouds,0.0,0.0
243,Abu Samrah,SY,2020-06-22 01:06:21,35.3,37.18,70.02,43,0,4.72,clear sky,0.0,0.0
244,Klaksvik,FO,2020-06-22 01:06:21,62.23,-6.59,50.0,100,45,10.29,scattered clouds,0.0,0.0
245,Oneonta,US,2020-06-22 01:04:29,42.45,-75.06,73.99,86,46,3.04,scattered clouds,0.0,0.0
246,Bowen,AU,2020-06-22 01:06:23,-20.02,148.23,80.01,53,37,6.93,scattered clouds,0.0,0.0
247,Hays,US,2020-06-22 01:06:24,30.05,-98.03,87.01,62,34,3.0,scattered clouds,0.0,0.0
248,Kilindoni,TZ,2020-06-22 01:06:24,-7.91,39.67,78.71,80,95,18.79,overcast clouds,0.0,0.0
249,Codajas,BR,2020-06-22 01:02:27,-3.84,-62.06,78.42,75,75,2.75,broken clouds,0.0,0.0
250,Wasilla,US,2020-06-22 01:06:25,61.58,-149.44,64.4,42,90,5.17,overcast clouds,0.0,0.0
251,Mogadishu,SO,2020-06-22 01:06:26,2.04,45.34,78.6,85,98,21.09,overcast clouds,0.0,0.0
252,Korhogo,CI,2020-06-22 01:06:26,9.45,-5.63,74.82,82,0,5.7,light rain,0.13,0.0
253,Te Anau,NZ,2020-06-22 01:06:27,-45.42,167.72,47.97,64,0,0.72,clear sky,0.0,0.0
254,Saint-Pierre,RE,2020-06-22 01:06:28,-21.34,55.48,68.0,68,20,9.17,few clouds,0.0,0.0
255,San Patricio,MX,2020-06-22 01:06:29,19.22,-104.7,86.0,74,40,2.08,scattered clouds,0.0,0.0
256,Los Llanos De Aridane,ES,2020-06-22 01:06:29,28.66,-17.92,71.6,68,40,13.87,scattered clouds,0.0,0.0
257,Ewa Beach,US,2020-06-22 01:06:30,21.32,-158.01,84.2,51,75,12.75,shower rain,0.0,0.0
258,Khatanga,RU,2020-06-22 01:06:30,71.97,102.5,64.42,53,64,7.49,broken clouds,0.0,0.0
259,Kaspiyskiy,RU,2020-06-22 01:06:31,45.39,47.37,77.09,42,76,6.73,broken clouds,0.0,0.0
260,Ulaangom,MN,2020-06-22 01:06:31,49.98,92.07,46.17,72,100,11.65,overcast clouds,0.0,0.0
261,Bredasdorp,ZA,2020-06-22 01:06:32,-34.53,20.04,51.8,93,99,4.14,overcast clouds,0.0,0.0
262,Sitka,US,2020-06-22 01:06:32,57.05,-135.33,53.6,71,90,12.75,overcast clouds,0.0,0.0
263,Makakilo City,US,2020-06-22 01:06:33,21.35,-158.09,84.2,57,40,13.87,scattered clouds,0.0,0.0
264,Nyurba,RU,2020-06-22 01:06:34,63.28,118.33,65.32,82,94,4.29,overcast clouds,0.0,0.0
265,Paamiut,GL,2020-06-22 01:06:35,61.99,-49.67,41.7,83,100,16.91,overcast clouds,0.0,0.0
266,Cefalu,IT,2020-06-22 01:06:36,38.04,14.02,66.0,83,69,1.99,broken clouds,0.0,0.0
267,Korla,CN,2020-06-22 01:06:36,41.76,86.15,68.0,91,0,8.5,clear sky,0.0,0.0
268,Bandarbeyla,SO,2020-06-22 01:03:31,9.49,50.81,79.9,69,1,26.02,clear sky,0.0,0.0
269,Guerrero Negro,MX,2020-06-22 01:06:40,27.98,-114.06,67.24,71,0,20.02,clear sky,0.0,0.0
270,Porbandar,IN,2020-06-22 01:06:43,21.64,69.61,84.51,76,87,14.65,moderate rain,2.34,0.0
271,Kota,IN,2020-06-22 01:06:43,25.18,75.83,80.6,78,75,2.24,broken clouds,0.0,0.0
272,Isangel,VU,2020-06-22 01:06:43,-19.55,169.27,78.8,74,40,11.41,scattered clouds,0.0,0.0
273,Longyearbyen,SJ,2020-06-22 01:03:04,78.22,15.64,42.8,70,20,4.7,few clouds,0.0,0.0
274,Suruc,TR,2020-06-22 01:06:44,36.98,38.42,68.0,60,0,3.91,clear sky,0.0,0.0
275,Adoni,IN,2020-06-22 01:06:45,15.63,77.28,79.39,70,100,14.12,overcast clouds,0.0,0.0
276,Kahului,US,2020-06-22 01:04:40,20.89,-156.47,89.6,40,20,17.22,few clouds,0.0,0.0
277,Neuquen,AR,2020-06-22 01:06:50,-38.95,-68.06,48.2,66,100,8.16,overcast clouds,0.0,0.0
278,Port Lincoln,AU,2020-06-22 01:06:52,-34.73,135.87,58.1,65,0,18.77,clear sky,0.0,0.0
279,Kungurtug,RU,2020-06-22 01:06:53,50.6,97.52,53.67,71,39,2.57,scattered clouds,0.0,0.0
280,Havoysund,NO,2020-06-22 01:03:38,71.0,24.66,42.8,87,56,6.93,broken clouds,0.0,0.0
281,Alugan,PH,2020-06-22 01:06:57,12.22,125.48,84.94,75,99,9.53,overcast clouds,0.0,0.0
282,Gotsu,JP,2020-06-22 01:06:59,35.0,132.22,73.4,78,20,5.82,few clouds,0.0,0.0
283,Port-Gentil,GA,2020-06-22 01:07:00,-0.72,8.78,74.98,85,2,12.41,clear sky,0.0,0.0
284,Katsuura,JP,2020-06-22 01:07:02,35.13,140.3,70.0,88,75,10.29,light intensity shower rain,0.0,0.0
285,Constitucion,CL,2020-06-22 01:03:52,-35.33,-72.42,50.74,75,100,3.11,overcast clouds,0.0,0.0
286,Stornoway,GB,2020-06-22 01:07:12,58.21,-6.39,52.0,93,0,11.41,clear sky,0.0,0.0
287,Pangnirtung,CA,2020-06-22 01:07:13,66.15,-65.71,47.93,58,96,2.8,overcast clouds,0.0,0.0
288,Mitsamiouli,KM,2020-06-22 01:03:58,-11.38,43.28,78.4,81,68,17.09,light rain,0.42,0.0
289,Zhangjiakou,CN,2020-06-22 01:07:18,40.81,114.88,75.88,49,98,7.36,overcast clouds,0.0,0.0
290,Wairoa,NZ,2020-06-22 01:07:18,-39.03,177.37,58.12,85,52,6.71,light rain,0.15,0.0
291,Iqaluit,CA,2020-06-22 01:07:20,63.75,-68.51,41.0,75,75,4.7,broken clouds,0.0,0.0
292,Tuy Hoa,VN,2020-06-22 01:07:21,13.08,109.3,84.65,70,0,4.21,clear sky,0.0,0.0
293,Kultuk,RU,2020-06-22 01:07:22,51.72,103.7,64.2,67,100,1.9,overcast clouds,0.0,0.0
294,Agadez,NE,2020-06-22 01:07:23,19.75,10.25,86.11,13,0,8.57,clear sky,0.0,0.0
295,Richards Bay,ZA,2020-06-22 01:07:23,-28.78,32.04,62.17,77,11,8.16,few clouds,0.0,0.0
296,Port Blair,IN,2020-06-22 01:07:24,11.67,92.75,83.73,79,92,8.61,overcast clouds,0.0,0.0
297,Aklavik,CA,2020-06-22 01:07:24,68.22,-135.01,59.0,54,75,9.17,broken clouds,0.0,0.0
298,Bridlington,GB,2020-06-22 01:07:25,54.08,-0.19,53.6,87,0,5.82,clear sky,0.0,0.0
299,Stromness,GB,2020-06-22 01:07:25,58.97,-3.3,51.8,100,0,6.93,clear sky,0.0,0.0
300,Lata,PT,2020-06-22 01:03:49,40.16,-8.33,63.0,91,30,3.09,scattered clouds,0.0,0.0
301,Koumac,NC,2020-06-22 01:07:28,-20.57,164.28,74.34,64,11,4.65,few clouds,0.0,0.0
302,Namatanai,PG,2020-06-22 01:07:28,-3.67,152.43,85.73,68,27,3.47,scattered clouds,0.0,0.0
303,Tilichiki,RU,2020-06-22 01:07:29,60.47,166.1,71.49,46,0,2.01,clear sky,0.0,0.0
304,Conde,BR,2020-06-22 01:04:02,-7.26,-34.91,73.4,94,20,5.82,few clouds,0.0,0.0
305,San Ramon,US,2020-06-22 01:05:38,37.78,-121.98,84.99,39,1,13.87,clear sky,0.0,0.0
306,Arroyo,ES,2020-06-22 01:07:33,41.61,-4.8,62.01,82,0,13.87,clear sky,0.0,0.0
307,Padang,ID,2020-06-22 01:07:33,-0.95,100.35,79.09,80,96,4.72,light rain,0.33,0.0
308,Balasheyka,RU,2020-06-22 01:07:34,53.28,48.09,47.3,89,0,8.41,clear sky,0.0,0.0
309,Erdaojiang,CN,2020-06-22 01:07:35,41.78,126.03,77.63,47,2,3.94,clear sky,0.0,0.0
310,Ankazoabo,MG,2020-06-22 01:07:36,-22.28,44.52,61.65,90,29,5.03,scattered clouds,0.0,0.0
311,Luanda,AO,2020-06-22 01:07:37,-8.84,13.23,73.4,83,75,5.82,broken clouds,0.0,0.0
312,Mezen,RU,2020-06-22 01:07:40,65.85,44.24,48.34,63,100,9.1,overcast clouds,0.0,0.0
313,Festus,US,2020-06-22 01:06:03,38.22,-90.4,84.99,77,0,1.92,light rain,0.15,0.0
314,Masallatah,LY,2020-06-22 01:07:43,32.62,14.0,69.4,56,0,13.8,clear sky,0.0,0.0
315,Tuktoyaktuk,CA,2020-06-22 01:07:46,69.45,-133.04,51.8,66,40,12.75,scattered clouds,0.0,0.0
316,Coromandel,BR,2020-06-22 01:07:48,-18.47,-47.2,57.69,61,0,3.76,clear sky,0.0,0.0
317,Khorixas,NA,2020-06-22 01:07:49,-20.37,14.97,54.23,39,0,6.35,clear sky,0.0,0.0
318,Severomuysk,RU,2020-06-22 01:07:50,56.15,113.43,56.5,60,78,3.56,light rain,0.84,0.0
319,Espinosa,BR,2020-06-22 01:07:52,-14.93,-42.82,63.57,72,94,5.08,overcast clouds,0.0,0.0
320,Orneta,PL,2020-06-22 01:07:54,54.11,20.13,62.67,95,94,3.29,overcast clouds,0.0,0.0
321,Caracollo,PE,2020-06-22 01:07:56,-14.92,-70.66,42.58,50,3,2.62,clear sky,0.0,0.0
322,Bethel,US,2020-06-22 01:08:01,41.37,-73.41,80.6,57,1,11.41,clear sky,0.0,0.0
323,Khor,RU,2020-06-22 01:08:04,47.89,134.95,56.64,94,100,2.53,light rain,0.17,0.0
324,Aktash,RU,2020-06-22 01:08:06,50.3,87.73,30.58,98,100,4.18,overcast clouds,0.0,0.0
325,Louis Trichardt,ZA,2020-06-22 01:08:08,-23.04,29.9,49.12,49,0,4.43,clear sky,0.0,0.0
326,Caravelas,BR,2020-06-22 01:04:11,-17.71,-39.25,69.35,72,0,3.4,clear sky,0.0,0.0
327,Baghdad,IQ,2020-06-22 01:07:00,33.34,44.4,82.4,34,0,8.05,clear sky,0.0,0.0
328,Port Macquarie,AU,2020-06-22 01:06:57,-31.43,152.92,60.01,77,0,7.38,clear sky,0.0,0.0
329,Rondonopolis,BR,2020-06-22 01:04:41,-16.47,-54.64,71.69,56,0,2.86,clear sky,0.0,0.0
330,Namie,JP,2020-06-22 01:08:14,37.48,141.0,70.0,88,100,3.8,overcast clouds,0.0,0.0
331,Ayagoz,KZ,2020-06-22 01:08:15,47.97,80.44,52.9,42,5,12.97,clear sky,0.0,0.0
332,Kaitangata,NZ,2020-06-22 01:08:16,-46.28,169.85,43.0,70,0,7.0,clear sky,0.0,0.0
333,Fortuna,US,2020-06-22 01:03:21,40.6,-124.16,62.01,87,90,9.17,overcast clouds,0.0,0.0
334,Buchanan,LR,2020-06-22 01:08:17,5.88,-10.05,76.62,89,100,6.26,light rain,0.3,0.0
335,Batemans Bay,AU,2020-06-22 01:03:26,-35.72,150.18,54.0,77,9,3.0,clear sky,0.0,0.0
336,Diego De Almagro,CL,2020-06-22 01:08:20,-26.37,-70.05,50.54,66,0,1.41,clear sky,0.0,0.0
337,Lavumisa,SZ,2020-06-22 01:08:20,-27.31,31.89,46.4,100,0,1.12,clear sky,0.0,0.0
338,Abay,KZ,2020-06-22 01:08:21,49.63,72.85,57.2,41,33,11.18,scattered clouds,0.0,0.0
339,Biasong,PH,2020-06-22 01:08:21,10.52,123.74,86.0,74,40,4.7,scattered clouds,0.0,0.0
340,Yulara,AU,2020-06-22 01:03:50,-25.24,130.99,51.8,57,0,13.87,clear sky,0.0,0.0
341,Quelimane,MZ,2020-06-22 01:08:23,-17.88,36.89,64.4,93,11,2.24,few clouds,0.0,0.0
342,Horsham,GB,2020-06-22 01:08:24,51.06,-0.33,53.6,76,55,1.12,broken clouds,0.0,0.0
343,Moose Factory,CA,2020-06-22 01:08:25,51.26,-80.61,57.2,93,90,11.41,overcast clouds,0.0,0.0
344,Ojinaga,MX,2020-06-22 01:08:27,29.57,-104.42,102.2,10,1,9.17,clear sky,0.0,0.0
345,Touros,BR,2020-06-22 01:08:28,-5.2,-35.46,73.4,88,40,4.7,scattered clouds,0.0,0.0
346,Rawson,AR,2020-06-22 01:08:29,-43.3,-65.1,49.8,48,7,9.04,clear sky,0.0,0.0
347,Mariental,NA,2020-06-22 01:08:31,-24.63,17.97,51.64,40,0,10.02,clear sky,0.0,0.0
348,Upernavik,GL,2020-06-22 01:08:32,72.79,-56.15,41.52,66,100,6.31,overcast clouds,0.0,0.0
349,Mehamn,NO,2020-06-22 01:08:32,71.04,27.85,44.51,89,100,13.67,overcast clouds,0.0,0.0
350,Namibe,AO,2020-06-22 01:08:33,-15.2,12.15,67.57,64,0,1.68,clear sky,0.0,0.0
351,Formosa,AR,2020-06-22 01:08:34,-26.18,-58.18,80.6,61,98,8.05,overcast clouds,0.0,0.0
352,Magadan,RU,2020-06-22 01:08:35,59.57,150.8,59.72,65,0,4.38,clear sky,0.0,0.0
353,Svetlyy,RU,2020-06-22 01:08:36,54.67,20.13,62.6,93,74,2.24,broken clouds,0.0,0.0
354,Tiksi,RU,2020-06-22 01:08:37,71.69,128.87,40.64,85,72,11.14,broken clouds,0.0,0.0
355,Bontang,ID,2020-06-22 01:08:40,0.13,117.5,80.38,84,70,4.74,light rain,0.83,0.0
356,Kabinda,CD,2020-06-22 01:08:41,-6.13,24.48,65.34,44,0,2.93,clear sky,0.0,0.0
357,Kavieng,PG,2020-06-22 01:08:42,-2.57,150.8,86.05,65,5,3.83,clear sky,0.0,0.0
358,Ghanzi,BW,2020-06-22 01:08:43,-21.57,21.78,43.48,62,0,3.11,clear sky,0.0,0.0
359,Rio Gallegos,AR,2020-06-22 01:08:15,-51.62,-69.22,33.8,77,99,6.93,overcast clouds,0.0,0.0
360,Ossora,RU,2020-06-22 01:08:46,59.24,163.07,65.95,51,2,5.39,clear sky,0.0,0.0
361,Muros,ES,2020-06-22 01:08:47,42.78,-9.06,59.0,94,2,1.01,clear sky,0.0,0.0
362,Tolbazy,RU,2020-06-22 01:08:47,54.02,55.88,42.8,93,0,6.71,clear sky,0.0,0.0
363,Victoria,HK,2020-06-22 01:05:24,22.29,114.16,89.01,80,100,7.0,overcast clouds,0.0,0.0
364,Vershino-Darasunskiy,RU,2020-06-22 01:08:50,52.35,115.52,61.48,60,0,6.91,clear sky,0.0,0.0
365,Asfi,MA,2020-06-22 01:08:50,32.3,-9.24,69.37,76,0,10.89,clear sky,0.0,0.0
366,Nuuk,GL,2020-06-22 01:06:28,64.18,-51.72,41.0,86,15,4.7,few clouds,0.0,0.0
367,Luderitz,NA,2020-06-22 01:08:54,-26.65,15.16,50.0,93,0,4.7,clear sky,0.0,0.0
368,Freetown,SL,2020-06-22 01:04:42,8.48,-13.23,78.55,86,100,5.64,overcast clouds,0.0,0.0
